CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,ProductsPerTenure,EngagementScore,WealthScore,RelationshipStrength,AgeGroup,WealthSegment,HighValueDisengaged,Geography_enc,Gender_enc
680,Spain,Female,34,7,0.0,2,1,0,98949.85,0,0.0,0.25,0.3,1.0881725267157185,0.43,26-35,Medium,0,1,0
812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1,0.6235479417763998,0.5,1.0,2.4678552523344006,0.75,36-45,Premium,0,2,1
757,Spain,Male,30,3,145396.49,1,0,1,198069.7345,0,0.7340634666046538,0.25,0.7,2.5593480916739177,0.37,26-35,Premium,0,1,1
710,Spain,Male,62,3,131078.42,2,1,0,119348.76,1,1.0982713329293667,0.5,0.3,1.968742590516869,0.31,56+,Premium,1,1,1
516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1,0.8575249421566008,0.1,0.0,1.6439174663392544,0.27,46-55,High,1,2,0
803,France,Female,40,6,165526.71,1,1,0,12328.08,0,13.425714651863723,0.14285714285714285,0.3,1.831075895727951,0.30000000000000004,36-45,Premium,1,0,0
560,France,Female,38,5,83714.41,1,1,1,33245.97,0,2.51795607238795,0.16666666666666666,1.0,0.9164099038307887,0.55,36-45,Low,0,0,0
679,France,Female,36,3,0.0,2,1,1,2243.41,0,0.0,0.5,1.0,0.5929505270282915,0.59,36-45,Low,0,0,0
526,France,Male,32,7,125540.05,1,0,0,86786.41,0,1.4465237526963877,0.125,0.0,1.3328275668145138,0.21000000000000002,26-35,Medium,1,0,1
485,France,Male,41,2,100254.76,2,1,1,12706.67,0,7.8893109437056514,0.6666666666666666,1.0,0.72125481910462,0.56,36-45,Low,0,0,1
625,France,Female,36,3,0.0,2,1,0,41295.1,1,0.0,0.5,0.3,0.6627768432276011,0.31,36-45,Low,0,0,0
773,Spain,Male,43,7,138150.57,1,1,1,177357.16,0,0.7789355166968354,0.125,1.0,2.453108137667547,0.6100000000000001,36-45,Premium,0,1,1
530,France,Female,45,1,0.0,1,0,1,190663.89,1,0.0,0.5,0.7,1.1967085328667213,0.30999999999999994,36-45,Medium,0,0,0
616,Germany,Female,43,7,95984.21,1,0,1,115262.54,1,0.8327369608811253,0.125,0.7,1.534327224794439,0.49,36-45,High,0,2,0
651,France,Male,23,10,0.0,2,1,1,170099.23,0,0.0,0.18181818181818182,1.0,1.3813818098148576,0.8,18-25,Medium,0,0,1
586,Germany,Male,38,2,136858.42,1,0,1,189143.94,0,0.7235637390035389,0.3333333333333333,0.7,2.0588585706423332,0.33999999999999997,36-45,Premium,0,2,1
607,Germany,Male,29,7,102609.0,1,1,0,163257.44,0,0.6285065568432481,0.125,0.3,1.793008184733359,0.33,26-35,High,1,2,1
724,Spain,Male,39,3,0.0,2,0,1,95562.81,0,0.0,0.5,0.7,1.176174851150821,0.47,36-45,Medium,0,1,1
733,France,Male,64,3,0.0,2,1,1,75272.63,0,0.0,0.5,1.0,1.0943043331523885,0.59,56+,Medium,0,0,1
667,Germany,Male,70,3,77356.92,2,1,1,20881.96,0,3.704308201519325,0.5,1.0,1.0751960887193155,0.59,56+,Low,0,2,1
700,France,Female,32,8,110923.15,2,1,1,161845.81,1,0.6853588896809273,0.2222222222222222,1.0,2.0530097837637653,0.74,26-35,Premium,0,0,0
659,Spain,Male,72,2,151675.65,1,0,1,49978.67,0,3.034746928100966,0.3333333333333333,0.7,1.603970119689979,0.33999999999999997,56+,High,0,1,1
710,Spain,Male,22,8,0.0,3,1,0,107292.91,0,0.0,0.3333333333333333,0.3,1.2024602718911663,0.5599999999999999,18-25,Medium,0,1,1
760,France,Male,37,7,0.0,1,0,0,32863.24,1,0.0,0.125,0.0,0.9427734028353847,0.21000000000000002,36-45,Low,0,0,1
677,France,Female,25,3,0.0,2,1,0,179608.96,0,0.0,0.5,0.3,1.492045691836532,0.31,18-25,High,0,0,0
798,Germany,Female,29,8,80204.11,2,1,0,70223.22,0,1.1421146436371952,0.2222222222222222,0.3,1.6553533449853475,0.45999999999999996,26-35,High,0,2,0
758,France,Male,35,7,0.0,2,1,0,77951.84,0,0.0,0.25,0.3,1.1677665775583632,0.43,26-35,Medium,0,0,1
715,France,Male,45,4,0.0,2,1,1,55043.93,0,0.0,0.4,1.0,0.9481538244680822,0.62,36-45,Low,0,0,1
752,Germany,Male,32,9,115587.49,2,0,1,101677.46,0,1.1367942630130314,0.2,0.7,1.8958667152920896,0.6499999999999999,26-35,Premium,0,2,1
586,Germany,Male,46,8,106968.96,1,1,1,79366.98,1,1.3477596380807475,0.1111111111111111,1.0,1.3386960168997677,0.64,46-55,Medium,0,2,1
818,France,Male,36,4,0.0,2,1,1,8037.03,0,0.0,0.4,1.0,0.9550115166965607,0.62,36-45,Low,0,0,1
490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0,0.7923686982823535,1.0,1.0,1.7785648473790476,0.4,36-45,High,0,2,0
610,Germany,Female,69,5,86038.21,3,0,0,192743.06,1,0.4463857926412882,0.5,0.0,1.8613424898194946,0.35,56+,Premium,0,2,0
627,Germany,Male,24,5,102773.2,2,1,0,56793.02,1,1.809577839357031,0.3333333333333333,0.3,1.2991803250783303,0.37,18-25,Medium,1,2,1
533,France,Female,35,8,0.0,2,1,1,187900.12,0,0.0,0.2222222222222222,1.0,1.1898010047096277,0.74,26-35,Medium,0,0,0
708,France,Female,51,8,70754.18,1,1,1,92920.04,1,0.7614441250334693,0.1111111111111111,1.0,1.5048937138947864,0.64,46-55,High,0,0,0
681,France,Male,59,4,122781.51,1,0,1,140166.95,0,0.8759599466211783,0.2,0.7,1.9608423098159908,0.39999999999999997,56+,Premium,0,0,1
690,France,Male,21,8,0.0,2,1,1,155782.89,0,0.0,0.2222222222222222,1.0,1.4017251577789804,0.74,18-25,Medium,0,0,1
656,Germany,Male,68,7,153545.11,1,1,1,186574.68,0,0.822964225562517,0.125,1.0,2.3029582055718647,0.6100000000000001,56+,Premium,0,2,1
673,Spain,Male,40,1,121629.22,1,1,1,3258.6,0,37.31415511105657,0.5,1.0,1.2378031222365262,0.43000000000000005,36-45,Medium,0,1,1
806,Germany,Male,36,8,167983.17,2,1,1,106714.28,0,1.5741248113672195,0.2222222222222222,1.0,2.332467361939293,0.74,36-45,Premium,0,2,1
648,Spain,Female,43,7,81153.82,1,1,1,144532.85,1,0.5614865998518687,0.125,1.0,1.6803008702531421,0.6100000000000001,36-45,High,0,1,0
501,France,Male,35,6,99760.84,1,1,1,13591.52,0,7.339392548254481,0.14285714285714285,1.0,0.761385710426936,0.5800000000000001,26-35,Low,0,0,1
556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0,1.681772609452526,0.2,1.0,1.345679248145227,0.52,36-45,Medium,0,2,0
627,France,Female,27,2,0.0,2,1,0,125451.01,0,0.0,0.6666666666666666,0.3,1.0964319167337704,0.27999999999999997,26-35,Medium,0,0,0
652,France,Male,31,2,119148.55,1,0,0,149740.22,0,0.7956964020995688,0.3333333333333333,0.0,1.9207156477951148,0.06,26-35,Premium,1,0,1
807,Germany,Female,60,1,72948.58,2,1,1,17355.36,0,4.202988414621499,1.0,1.0,1.3684474346851783,0.53,56+,Medium,0,2,0
708,Germany,Male,21,8,133974.36,2,1,0,50294.09,0,2.663766184730955,0.2222222222222222,0.3,1.6276178157466874,0.45999999999999996,18-25,High,1,2,1
619,France,Male,27,1,154483.98,1,1,0,156394.74,0,0.9877761376364856,0.5,0.3,2.065688786267399,0.15,26-35,Premium,1,0,1
601,France,Male,40,10,98627.13,2,0,0,77977.69,0,1.264795933350509,0.18181818181818182,0.0,1.3226448974990541,0.39999999999999997,36-45,Medium,1,0,1
445,France,Male,64,2,136770.67,1,0,1,43678.06,0,3.1312640427701517,0.3333333333333333,0.7,0.9797515038822566,0.33999999999999997,56+,Low,0,0,1
800,Germany,Male,39,4,95252.72,1,1,0,13906.34,0,6.84909695168163,0.2,0.3,1.454059705562277,0.24,36-45,High,0,2,1
554,France,Male,33,3,117413.95,1,1,1,12766.74,0,9.196141995372713,0.25,1.0,0.9789023058886188,0.49000000000000005,26-35,Low,0,0,1
714,Germany,Male,54,4,137986.58,2,0,1,51308.54,1,2.6892967662543845,0.4,0.7,1.6687164517377944,0.49999999999999994,46-55,High,0,2,1
656,France,Male,44,10,143571.52,1,0,0,127444.14,0,1.126535856918514,0.09090909090909091,0.0,1.9479899528985738,0.3,36-45,Premium,1,0,1
520,France,Male,49,5,121197.64,1,1,0,72577.33,1,1.6698874168088464,0.16666666666666666,0.3,1.2227117150584523,0.27,46-55,Medium,1,0,1
480,Spain,Male,39,5,121626.9,1,1,1,82438.13,0,1.4753539975494645,0.16666666666666666,1.0,1.179578209225035,0.55,36-45,Medium,0,1,1
660,Germany,Male,30,1,84440.1,2,1,1,60485.98,0,1.3960045616428527,1.0,1.0,1.2983655165685375,0.53,26-35,Medium,0,2,1
532,France,Male,36,4,0.0,2,1,1,132798.78,0,0.0,0.4,1.0,0.9066044615185617,0.62,36-45,Low,0,0,1
679,France,Male,42,1,0.0,2,0,0,71823.15,0,0.0,1.0,0.0,0.9475386937770343,0.13,36-45,Low,0,0,1
780,France,Female,26,3,140356.7,1,1,0,117144.15,0,1.1981434997522307,0.25,0.3,2.174863515169262,0.21000000000000002,26-35,Premium,1,0,0
747,France,Male,29,7,0.0,2,1,1,141706.43,0,0.0,0.25,1.0,1.466353169006449,0.71,26-35,High,0,0,1
705,France,Female,39,3,92224.56,1,1,1,54517.25,0,1.6916272991154337,0.25,1.0,1.4174626695492574,0.49000000000000005,36-45,Medium,0,0,0
732,France,Female,43,9,0.0,2,1,0,183147.17,0,0.0,0.2,0.3,1.641655856301655,0.49,36-45,High,0,0,0
515,Spain,Male,40,10,121355.99,1,1,0,138360.29,0,0.8770949591464491,0.09090909090909091,0.3,1.5468407236863706,0.42,36-45,High,1,1,1
816,Germany,Female,40,9,109003.26,1,1,1,79580.56,0,1.3697049919604491,0.1,1.0,1.9009626647551028,0.67,36-45,Premium,0,2,0
641,France,Female,48,3,147341.43,1,1,1,157458.61,1,0.9357411084658472,0.25,1.0,2.0853345795611204,0.49000000000000005,46-55,Premium,0,0,0
509,France,Male,21,7,102983.91,1,1,0,171770.58,0,0.5995398656751019,0.125,0.3,1.6039585780355616,0.33,18-25,High,1,0,1
601,Germany,Female,49,4,96252.98,2,1,0,104263.82,0,0.923158741366455,0.4,0.3,1.4438362779965912,0.33999999999999997,46-55,High,0,2,0
527,France,Male,39,4,0.0,2,1,0,167183.07,1,0.0,0.4,0.3,1.0698699295324874,0.33999999999999997,36-45,Low,0,0,1
455,France,Female,27,5,155879.09,2,0,0,70774.97,0,2.2024295816786403,0.3333333333333333,0.0,1.2445157497974004,0.25,26-35,Medium,1,0,0
803,Germany,Male,34,4,142929.16,2,1,1,114869.56,0,1.2442627597532387,0.4,1.0,2.232128618257274,0.62,26-35,Premium,0,2,1
553,France,Male,32,7,64082.09,1,0,1,109159.58,0,0.5870442425278429,0.125,0.7,1.180961675682001,0.49,26-35,Medium,0,0,1
724,France,Female,28,5,0.0,1,1,0,59351.68,0,0.0,0.16666666666666666,0.3,0.9916378263990699,0.27,26-35,Low,0,0,0
610,France,Female,45,1,0.0,2,1,1,198069.7345,0,0.0,1.0,1.0,1.4258373205741626,0.53,36-45,Medium,0,0,0
559,Spain,Female,39,2,0.0,2,1,1,121151.1,0,0.0,0.6666666666666666,1.0,0.9118395431894796,0.56,36-45,Low,0,1,0
825,Germany,Female,35,6,118336.95,1,1,0,26342.33,1,4.492102934594829,0.14285714285714285,0.3,1.7013740055951148,0.30000000000000004,26-35,High,1,2,0
819,Spain,Female,28,8,168253.21,1,1,1,102799.14,0,1.636702148460109,0.1111111111111111,1.0,2.345067812769953,0.64,26-35,Premium,0,1,0
772,Germany,Female,42,0,101979.16,1,1,0,90928.48,0,1.1215192256680673,1.0,0.3,1.8157596277881034,0.12,36-45,Premium,1,2,0
685,Spain,Male,23,5,164902.43,1,0,0,141152.28,0,1.1682507838287568,0.16666666666666666,0.0,2.201928612325384,0.15,18-25,Premium,1,1,1
506,France,Male,43,2,0.0,2,1,0,105568.6,0,0.0,0.6666666666666666,0.3,0.7056346674675702,0.27999999999999997,36-45,Low,0,0,1
642,Germany,Male,22,10,111812.52,2,1,1,183045.46,0,0.6108422965404521,0.18181818181818182,1.0,2.0270725910379355,0.8,18-25,Premium,0,2,1
627,Spain,Male,40,10,0.0,2,1,1,194792.42,0,0.0,0.18181818181818182,1.0,1.4498055201946765,0.8,36-45,High,0,1,1
600,Germany,Male,30,2,119755.0,1,1,1,21852.91,0,5.479797436705835,0.3333333333333333,1.0,1.1478430134413709,0.46,26-35,Medium,0,2,1
653,France,Male,46,0,119556.1,1,1,0,78250.13,1,1.5278514188868582,1.0,0.3,1.5609759187957348,0.12,46-55,High,1,0,1
762,Spain,Female,35,3,119349.69,3,1,1,47114.18,1,2.5331472786477733,0.75,1.0,1.6619583550097352,0.69,26-35,High,0,1,0
569,Spain,Female,30,3,139528.23,1,1,1,33230.37,0,4.198690273678154,0.25,1.0,1.2379874637166115,0.49000000000000005,26-35,Medium,0,1,0
756,France,Male,40,1,94773.11,1,1,0,114279.63,0,0.8293016060551993,0.5,0.3,1.8577339952469547,0.15,36-45,Premium,0,0,1
673,France,Male,31,1,108345.22,1,0,1,38802.03,0,2.7921845278577475,0.5,0.7,1.3475058038715149,0.30999999999999994,26-35,Medium,0,0,1
637,France,Female,36,9,166939.88,1,1,1,72504.76,0,2.3024361099035446,0.1,1.0,1.7482145522745924,0.67,36-45,High,0,0,0
644,France,Male,33,7,174571.36,1,0,1,43943.09,0,3.972578792734131,0.125,0.7,1.6604431914802487,0.49,26-35,High,0,0,1
658,Spain,Male,35,9,71829.34,1,1,1,68141.92,0,1.0540983568065472,0.1,1.0,1.2647851206508312,0.67,26-35,Medium,0,1,1
649,France,Female,36,8,0.0,2,0,1,109179.89,0,0.0,0.2222222222222222,0.7,1.0661435737074607,0.6199999999999999,36-45,Low,0,0,0
603,France,Female,39,9,76769.68,1,0,0,48224.72,0,1.5918825058495756,0.1,0.0,1.0582708537235768,0.27,36-45,Low,0,0,0
820,France,Female,39,1,104614.29,1,1,0,61538.43,1,1.6999554594509567,0.5,0.3,1.7949861289879234,0.15,36-45,High,1,0,0
712,Spain,Male,27,10,0.0,1,1,0,94544.88,0,0.0,0.09090909090909091,0.3,1.1422792023572756,0.42,26-35,Medium,0,1,1
645,Germany,Female,31,1,128927.93,1,1,1,2850.01,0,45.22184418855072,0.5,1.0,1.2079823756661145,0.43000000000000005,26-35,Medium,0,2,0
705,Germany,Female,31,9,110941.93,2,1,0,163484.8,0,0.6786028511344716,0.2,0.3,2.0734250155357814,0.49,26-35,Premium,1,2,0
590,Spain,Female,29,10,99250.08,1,1,1,129629.41,0,0.7656388651397461,0.09090909090909091,1.0,1.5629033268704076,0.7,26-35,High,0,1,0
631,France,Male,36,1,0.0,2,0,0,133141.34,0,0.0,1.0,0.0,1.1451923008474325,0.13,36-45,Medium,0,0,1
604,France,Male,34,7,0.0,2,1,1,188078.55,0,0.0,0.25,1.0,1.3605667684808767,0.71,26-35,Medium,0,0,1
643,Spain,Male,48,8,0.0,2,1,0,174729.3,0,0.0,0.2222222222222222,0.3,1.3858385434581075,0.45999999999999996,46-55,Medium,0,1,1
690,Spain,Female,30,5,0.0,2,0,1,78700.03,0,0.0,0.3333333333333333,0.7,1.0089000334662135,0.5299999999999999,26-35,Low,0,1,0
558,France,Male,31,7,0.0,1,1,0,198069.7345,0,0.0,0.125,0.3,1.3014354066985645,0.33,26-35,Medium,0,0,1
637,Germany,Male,51,1,104682.83,1,1,0,55266.96,1,1.8940961453978038,0.5,0.3,1.3255953485018614,0.15,46-55,Medium,1,2,1
648,Germany,Female,45,5,118886.55,1,0,0,51636.7,0,2.302320785007853,0.16666666666666666,0.0,1.4097880532842022,0.15,36-45,Medium,1,2,0
652,Spain,Male,28,8,156823.7,2,1,0,198069.7345,0,0.7917560380430659,0.2222222222222222,0.3,2.3695991087110606,0.45999999999999996,26-35,Premium,1,1,1
808,Germany,Male,39,3,124216.93,1,0,1,171442.36,0,0.7245362550057348,0.25,0.7,2.431772601010869,0.37,36-45,Premium,0,2,1
551,France,Female,26,2,144258.52,1,1,0,49778.79,0,2.897933478626567,0.3333333333333333,0.3,1.30469438939348,0.18,26-35,Medium,1,0,0
711,Germany,Male,26,9,128793.63,1,1,0,19262.05,0,6.6860455639164105,0.1,0.3,1.4487930153622959,0.39,26-35,High,1,2,1
467,Germany,Male,28,10,126315.26,1,1,0,32349.29,1,3.9046098195719416,0.09090909090909091,0.3,0.9184285147361297,0.42,26-35,Low,1,2,1
789,Spain,Female,40,4,0.0,2,1,0,137402.27,0,0.0,0.4,0.3,1.5448970315996915,0.33999999999999997,36-45,High,0,1,0
602,Spain,Male,33,5,0.0,2,0,1,64038.34,0,0.0,0.3333333333333333,0.7,0.7236556779350223,0.5299999999999999,26-35,Low,0,1,1
576,France,Male,39,1,0.0,2,1,1,68814.23,0,0.0,1.0,1.0,0.6857933299039776,0.53,36-45,Low,0,0,1
584,France,Male,38,1,115341.55,1,0,1,173632.92,0,0.6642800554177433,0.5,0.7,1.8593255248794847,0.30999999999999994,36-45,Premium,0,0,1
593,France,Male,32,6,99162.29,1,1,0,128384.11,0,0.7723815479848091,0.14285714285714285,0.3,1.563262065457855,0.30000000000000004,26-35,High,1,0,1
705,Germany,Female,48,1,156848.13,2,1,1,99475.95,1,1.5767283777799783,1.0,1.0,1.9940769048777414,0.53,46-55,Premium,0,2,0
595,Germany,Female,64,2,105736.32,1,1,1,89935.73,1,1.1756744991729187,0.3333333333333333,1.0,1.4074587200821922,0.46,56+,Medium,0,2,0
699,Germany,Female,41,1,185967.98540000003,2,1,0,94142.35,0,1.9753703835693124,1.0,0.3,2.1091273742460612,0.24999999999999997,36-45,Premium,1,2,0
516,France,Female,46,6,62212.29,1,0,1,171681.86,1,0.36236750715825683,0.14285714285714285,0.7,1.4010128659057453,0.45999999999999996,46-55,Medium,0,0,0
838,France,Male,31,2,0.0,2,1,0,8222.96,0,0.0,0.6666666666666666,0.3,1.0038059321474238,0.27999999999999997,26-35,Low,0,0,1
587,France,Male,39,10,0.0,2,1,1,170409.45,0,0.0,0.18181818181818182,1.0,1.2298526868332922,0.8,36-45,Medium,0,0,1
750,France,Male,38,5,151532.4,1,1,1,46555.15,0,3.254830994401384,0.16666666666666666,1.0,1.8034564344139912,0.55,36-45,Premium,0,0,1
581,Germany,Male,39,1,121523.51,1,0,0,161655.55,1,0.7517388562356428,0.5,0.0,1.8243521906517302,0.03,36-45,Premium,1,2,1
484,France,Male,41,5,0.0,1,1,1,74267.35,0,0.0,0.16666666666666666,1.0,0.4934875046096543,0.55,36-45,Low,0,0,1
576,Spain,Male,26,8,0.0,2,0,1,34101.06,0,0.0,0.2222222222222222,0.7,0.5088901205453704,0.6199999999999999,26-35,Low,0,1,1
567,Germany,Female,46,1,68238.51,2,1,1,109572.58,0,0.6227642648894012,1.0,1.0,1.2389093959217863,0.53,46-55,Medium,0,2,0
638,Spain,Male,30,9,136808.53,2,1,1,106642.97,0,1.282852935801246,0.2,1.0,1.7625556356346506,0.77,26-35,High,0,1,1
646,Germany,Male,24,0,92398.08,1,1,1,18897.29,0,4.889229660461343,1.0,1.0,1.095723068947984,0.4,18-25,Medium,0,2,1
658,France,Female,40,5,143566.12,1,1,1,189607.71,0,0.757170490743806,0.16666666666666666,1.0,2.2695399232836637,0.55,36-45,Premium,0,0,0
590,Spain,Female,38,9,0.0,2,1,1,148750.16,0,0.0,0.2,1.0,1.1266509242257072,0.77,36-45,Medium,0,1,0
546,Spain,Male,25,7,127728.24,2,1,1,105279.74,0,1.21321563659222,0.25,1.0,1.486685561893943,0.71,18-25,High,0,1,1
603,France,Female,34,9,0.0,2,1,0,167916.35,0,0.0,0.2,0.3,1.2554250096333233,0.49,26-35,Medium,0,0,0
619,Spain,Female,38,10,119658.49,1,1,1,8646.58,0,13.837222668075924,0.09090909090909091,1.0,1.1254772786481828,0.7,36-45,Medium,0,1,0
678,France,Female,34,6,0.0,2,1,1,124592.84,0,0.0,0.2857142857142857,1.0,1.2140681307778838,0.68,26-35,Medium,0,0,0
459,France,Male,26,4,149879.66,1,0,0,50016.17,0,2.996564179860636,0.2,0.0,1.1160348029741065,0.12,26-35,Medium,1,0,1
671,Germany,Male,28,8,119859.52,2,1,0,125422.66,0,0.9556372378225927,0.2222222222222222,0.3,1.8460675557649737,0.45999999999999996,26-35,Premium,1,2,1
501,Spain,Male,43,6,104533.24,1,0,0,81123.59,1,1.2885518435285777,0.14285714285714285,0.0,1.131201143686888,0.18000000000000002,36-45,Medium,1,1,1
719,Spain,Male,37,10,145382.61,1,1,0,80408.59,0,1.8080257591165432,0.09090909090909091,0.3,1.8687465800364702,0.42,36-45,Premium,1,1,1
681,Spain,Female,37,6,121231.39,1,1,1,146366.08,0,0.8282695125160658,0.14285714285714285,1.0,1.9840985372608408,0.5800000000000001,36-45,Premium,0,1,0
706,Spain,Male,24,2,141078.57,1,1,1,24402.87,0,5.780991703365082,0.3333333333333333,1.0,1.5290890712866905,0.46,18-25,High,0,1,1
763,Germany,Female,32,1,108465.65,2,1,0,60552.44,1,1.7912384498717164,1.0,0.3,1.6743075497073083,0.24999999999999997,26-35,High,1,2,0
716,France,Male,39,1,70657.61,2,1,1,76476.05,0,0.923906060707101,1.0,1.0,1.4397122950767547,0.53,36-45,High,0,0,1
507,Germany,Male,40,3,120105.43,1,1,0,92075.01,1,1.304416101436194,0.25,0.3,1.2851010556506328,0.21000000000000002,36-45,Medium,1,2,1
678,Germany,Male,55,4,129646.91,1,1,1,184125.1,1,0.7041202197841588,0.2,1.0,2.2145993143484155,0.52,46-55,Premium,0,2,1
775,France,Female,30,10,185967.98540000003,2,1,1,96170.38,0,1.9337144314659935,0.18181818181818182,1.0,2.3012806829246113,0.8,26-35,Premium,0,0,0
544,France,Male,38,8,0.0,1,1,1,98208.62,0,0.0,0.1111111111111111,1.0,0.759036262437363,0.64,36-45,Low,0,0,1
756,France,Male,27,8,0.0,2,1,1,157932.75,0,0.0,0.2222222222222222,1.0,1.5705758843411743,0.74,26-35,High,0,0,1
757,Germany,Female,43,5,131433.33,2,1,1,3497.43,1,37.569232484285806,0.3333333333333333,1.0,1.4926965143437882,0.65,36-45,High,0,2,0
742,Germany,Male,33,1,137937.95,1,1,1,51387.1,0,2.6842391526442895,0.5,1.0,1.7358409538867634,0.43000000000000005,26-35,High,0,2,1
591,France,Male,49,3,0.0,2,1,0,50123.44,0,0.0,0.5,0.3,0.6264275958673722,0.31,46-55,Low,0,0,1
667,France,Male,24,4,0.0,2,0,0,180329.83,0,0.0,0.4,0.0,1.4717959020331273,0.21999999999999997,18-25,High,0,0,1
787,France,Male,32,4,0.0,2,1,1,13238.93,0,0.0,0.4,1.0,0.9073584532107987,0.62,26-35,Low,0,0,1
718,France,Female,43,0,93143.39,1,1,0,167554.86,0,0.5558945536133443,1.0,0.3,2.0295595451034547,0.12,36-45,Premium,0,0,0
521,France,Male,38,6,0.0,2,1,0,51454.06,0,0.0,0.2857142857142857,0.3,0.4657445081907182,0.4,36-45,Low,0,0,1
607,Spain,Male,40,1,112544.45,1,1,1,19842.22,0,5.671682821638826,0.5,1.0,1.1155695936205348,0.43000000000000005,36-45,Medium,0,1,1
633,France,Female,34,3,123034.43,2,1,1,38315.04,0,3.2110424250522756,0.5,1.0,1.3283180970731019,0.59,26-35,Medium,0,0,0
588,Spain,Male,37,2,0.0,2,0,1,187816.59,0,0.0,0.6666666666666666,0.7,1.3209542714191598,0.43999999999999995,36-45,Medium,0,1,1
724,Germany,Female,33,9,119278.44,1,1,1,197148.24,0,0.6050159767291013,0.1,1.0,2.3352608602836713,0.67,26-35,Premium,0,2,0
720,France,Male,44,4,0.0,2,1,0,163471.01,0,0.0,0.4,0.3,1.512675236358801,0.33999999999999997,36-45,High,0,0,1
521,France,Male,39,7,0.0,2,0,1,1842.8253000000004,0,0.0,0.25,0.7,0.21291866028708117,0.59,36-45,Low,0,0,1
620,Spain,Male,36,7,169312.72,1,1,0,45414.09,0,3.728115919180167,0.125,0.3,1.5822462218032072,0.33,36-45,High,1,1,1
505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1,2.3435493119644564,0.75,0.3,0.9695635737835178,0.41,26-35,Low,1,2,0
728,Spain,Female,43,8,128412.61,1,0,1,139024.31,0,0.9236635401136671,0.1111111111111111,0.7,2.097739389647627,0.52,36-45,Premium,0,1,0
486,Germany,Male,62,9,118356.89,2,1,0,168034.83,1,0.704355077128491,0.2,0.3,1.6125614042709875,0.49,56+,High,1,2,1
584,Germany,Male,42,3,137479.13,1,1,0,25669.1,0,5.355613340033736,0.25,0.3,1.224320769818394,0.21000000000000002,36-45,Medium,1,2,1
687,Spain,Female,40,1,0.0,2,1,0,8207.36,0,0.0,1.0,0.3,0.6424824132088511,0.24999999999999997,36-45,Low,0,1,0
771,France,Male,50,3,105229.72,1,1,1,16281.68,1,6.462678134066382,0.25,1.0,1.4504358018237176,0.49000000000000005,46-55,High,0,0,1
678,France,Male,41,2,148088.11,1,1,0,14083.12,0,10.514544749689719,0.3333333333333333,0.3,1.4472047106863646,0.18,36-45,High,1,0,1
751,France,Female,48,4,0.0,1,0,1,30165.06,1,0.0,0.2,0.7,0.9074919965960991,0.39999999999999997,46-55,Low,0,0,0
670,France,Male,33,8,126679.69,1,1,1,39451.09,0,3.2109753881226575,0.1111111111111111,1.0,1.4422258603739948,0.64,26-35,High,0,0,1
675,Spain,Male,31,2,90826.27,2,1,0,60270.87,0,1.5069429569714694,0.6666666666666666,0.3,1.3674946111306738,0.27999999999999997,26-35,Medium,0,1,1
684,Spain,Male,24,8,143582.89,1,1,1,22527.27,0,6.373453887049472,0.1111111111111111,1.0,1.4803655741329116,0.64,18-25,High,0,1,1
637,France,Female,21,10,125712.2,1,0,0,175072.47,0,0.7180539689994149,0.09090909090909091,0.0,2.049221714335136,0.3,18-25,Premium,1,0,0
760,Spain,Female,32,2,0.0,1,1,1,114565.35,0,0.0,0.3333333333333333,1.0,1.3591388765264925,0.46,26-35,Medium,0,1,0
662,Spain,Male,37,4,155187.3,1,1,0,48930.8,0,3.1715019680453196,0.2,0.3,1.6246901487939571,0.24,36-45,High,1,1,1
680,France,Male,49,10,0.0,2,1,0,187008.45,0,0.0,0.18181818181818182,0.3,1.5369315698001111,0.52,46-55,High,0,0,1
604,Spain,Male,40,5,155455.43,1,0,1,113581.85,0,1.3686523097457053,0.16666666666666666,0.7,1.8168468427336104,0.42999999999999994,36-45,Premium,0,1,1
764,France,Female,40,9,100480.53,1,1,0,124095.69,0,0.8096954882519429,0.1,0.3,1.9575871134187848,0.39,36-45,Premium,1,0,0
521,France,Female,72,6,0.0,2,1,1,49054.1,0,0.0,0.2857142857142857,1.0,0.45351397360305934,0.68,56+,Low,0,0,0
684,Germany,Female,56,3,127585.98,3,1,1,80593.49,1,1.5830608271111337,0.75,1.0,1.6902595210825029,0.69,56+,High,0,2,0
795,France,Female,40,2,101891.1,1,1,1,183044.86,0,0.5566424720012789,0.3333333333333333,1.0,2.3397480910371558,0.46,36-45,Premium,0,0,0
678,Spain,Female,61,8,0.0,2,1,1,159938.82,0,0.0,0.2222222222222222,1.0,1.3941962291314811,0.74,56+,Medium,0,1,0
