CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,ProductsPerTenure,EngagementScore,WealthScore,RelationshipStrength,AgeGroup,WealthSegment,HighValueDisengaged,Geography_enc,Gender_enc,Cluster,ChurnProbability,PredictedChurn,RevenueAtRisk,RSI,RSICategory,Recommendation
732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1,0.8519597844834896,0.2,0.3,1.8778529867452496,0.24,46-55,Premium,1,2,0,Wealthy Disengaged,0.929,1,95652.27,31.5,Moderate Risk,Immediate Outreach
664,France,Female,36,0,103502.22,1,1,1,146191.82,0,0.7079842908837793,1.0,1.0,1.8472060998664923,0.4,36-45,Premium,0,0,0,Premium Loyal,0.0696,0,7203.75,47.5,Moderate Risk,Cross-Sell Programme
789,Germany,Male,43,8,119654.44,2,0,1,148412.24,1,0.806224835466162,0.2222222222222222,0.7,2.24441957755676,0.6199999999999999,36-45,Premium,0,2,1,Premium Loyal,0.3575,1,42776.46,82.0,Loyal,Relationship Manager Assignment
680,France,Male,33,10,183768.47,1,1,0,164119.35,0,1.119717755902909,0.0909090909090909,0.3,2.4084581011588098,0.42,26-35,Premium,1,0,1,Wealthy Disengaged,0.1351,0,24827.12,49.5,Moderate Risk,Reactivation Campaign
701,France,Male,37,1,0.0,2,1,0,163457.55,0,0.0,1.0,0.3,1.4671520968462086,0.2499999999999999,36-45,High,0,0,1,High Risk,0.0349,0,0.0,45.0,Moderate Risk,Reactivation Campaign
684,France,Female,25,1,0.0,2,0,1,144978.47,0,0.0,1.0,0.7,1.3323102429002056,0.4099999999999999,18-25,Medium,0,0,0,Young Active,0.0221,0,0.0,61.0,Stable,Standard Retention Programme
586,France,Female,52,6,140900.97,1,1,1,67288.89,0,2.0939396690944214,0.1428571428571428,1.0,1.459605933931379,0.5800000000000001,46-55,High,0,0,0,Premium Loyal,0.3878,1,54641.4,65.5,Stable,Cross-Sell Programme
522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0,0.9107186985571802,0.3333333333333333,0.3,1.2379248720516136,0.37,18-25,Medium,0,2,0,High Risk,0.0604,0,5680.62,57.0,Moderate Risk,Reactivation Campaign
739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0,0.9247966130627204,0.1111111111111111,1.0,1.8021464918061612,0.64,26-35,Premium,0,1,0,Premium Loyal,0.0648,0,6410.43,71.5,Stable,Cross-Sell Programme
835,Germany,Male,21,2,142872.36,1,1,1,117632.63,0,1.214553695231542,0.3333333333333333,1.0,2.3224592076169555,0.46,18-25,Premium,0,2,1,Premium Loyal,0.0149,0,2128.8,53.5,Moderate Risk,Cross-Sell Programme
790,Spain,Male,29,3,46057.96,2,1,1,189777.66,0,0.2426930404082313,0.5,1.0,2.0618678187109163,0.59,26-35,Premium,0,1,1,Premium Loyal,0.0089,0,409.92,79.0,Stable,Standard Retention Programme
671,France,Female,48,6,119769.77,1,0,1,66032.65,0,1.8137687376057512,0.1428571428571428,0.7,1.5429250800402696,0.4599999999999999,46-55,High,0,0,0,Premium Loyal,0.4181,1,50075.74,53.5,Moderate Risk,Cross-Sell Programme
560,France,Female,44,5,143244.97,1,1,0,98661.27,0,1.451871824964092,0.1666666666666666,0.3,1.5698873694266138,0.27,36-45,High,1,0,0,Wealthy Disengaged,0.4857,1,69574.08,34.5,Moderate Risk,Reactivation Campaign
651,France,Male,28,10,79562.98,1,1,1,74687.37,0,1.0652659845167327,0.0909090909090909,1.0,1.3229811128663798,0.7,26-35,Medium,0,0,1,Premium Loyal,0.0371,0,2951.79,77.5,Stable,Cross-Sell Programme
682,France,Male,69,6,0.0,2,0,1,149604.18,0,0.0,0.2857142857142857,0.7,1.351098824354281,0.5599999999999999,56+,Medium,0,0,1,Young Active,0.0136,0,0.0,76.0,Stable,Standard Retention Programme
808,France,Male,41,0,0.0,1,1,1,79888.78,0,0.0,1.0,1.0,1.2972547218141606,0.4,36-45,Medium,0,0,1,Young Active,0.0993,0,0.0,47.5,Moderate Risk,Cross-Sell Programme
644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0,0.6965120727407463,0.2222222222222222,1.0,1.724771168033875,0.74,26-35,High,0,1,1,Premium Loyal,0.0366,0,3537.74,94.0,Loyal,Standard Retention Programme
688,France,Male,29,1,0.0,2,1,0,154695.57,0,0.0,1.0,0.3,1.3913993327365588,0.2499999999999999,26-35,Medium,0,0,1,High Risk,0.0167,0,0.0,45.0,Moderate Risk,Reactivation Campaign
617,France,Female,26,2,165947.99,2,0,1,168834.38,0,0.982898193494752,0.6666666666666666,0.7,2.1859433296823427,0.4399999999999999,26-35,Premium,0,0,0,Premium Loyal,0.0686,0,11384.03,64.0,Stable,Relationship Manager Assignment
738,France,Male,33,4,92676.3,1,1,0,105817.63,0,0.8758032493900176,0.2,0.3,1.7602731362982211,0.24,26-35,High,0,0,1,Wealthy Disengaged,0.1554,0,14401.9,31.5,Moderate Risk,Reactivation Campaign
663,France,Male,45,5,83195.12,1,1,1,48682.1,0,1.7089117167969994,0.1666666666666666,1.0,1.2386937199268395,0.55,36-45,Medium,0,0,1,Premium Loyal,0.1845,0,15349.5,62.5,Stable,Cross-Sell Programme
515,France,Male,48,5,129387.94,1,0,1,147955.91,1,0.8744974465876585,0.1666666666666666,0.7,1.6389313171247184,0.4299999999999999,46-55,High,0,0,1,Premium Loyal,0.5451,1,70529.37,50.5,Moderate Risk,Cross-Sell Programme
845,France,Female,28,9,0.0,2,1,1,56185.98,0,0.0,0.2,1.0,1.2649786570019728,0.77,26-35,Medium,0,0,0,Young Active,0.019,0,0.0,97.0,Loyal,Standard Retention Programme
639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0,1.5908844263706892,0.1,1.0,1.603298431073885,0.67,36-45,High,0,1,1,Premium Loyal,0.0817,0,10640.05,74.5,Stable,Cross-Sell Programme
557,France,Female,32,3,123502.53,1,1,1,69826.8,0,1.7686727922116978,0.25,1.0,1.3096053877239917,0.49,26-35,Medium,0,0,0,Premium Loyal,0.1114,0,13758.18,56.5,Moderate Risk,Cross-Sell Programme
543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0,1.1934087180445838,0.2222222222222222,1.0,1.6154305717178343,0.74,36-45,High,0,2,1,Premium Loyal,0.0639,0,9003.13,94.0,Loyal,Relationship Manager Assignment
585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0,1.45875281815283,0.125,1.0,1.8102650070764343,0.6100000000000001,36-45,Premium,0,2,1,Premium Loyal,0.2719,0,44555.67,68.5,Stable,Cross-Sell Programme
610,France,Female,27,2,0.0,2,1,0,14546.76,0,0.0,0.6666666666666666,0.3,0.4905783632364194,0.2799999999999999,26-35,Low,0,0,0,High Risk,0.0218,0,0.0,48.0,Moderate Risk,Reactivation Campaign
727,Germany,Female,21,2,93816.7,2,1,0,126172.11,0,0.7435554215949817,0.6666666666666666,0.3,1.8438188854544144,0.2799999999999999,18-25,Premium,0,2,0,Wealthy Disengaged,0.0643,0,6032.41,48.0,Moderate Risk,Reactivation Campaign
540,Spain,Female,40,8,0.0,2,1,0,3560.0,0,0.0,0.2222222222222222,0.3,0.2671241701582847,0.4599999999999999,36-45,Low,0,1,0,High Risk,0.0462,0,0.0,66.0,Stable,Reactivation Campaign
432,France,Male,35,7,0.0,2,1,1,88878.15,0,0.0,0.25,1.0,0.4435442878595775,0.71,26-35,Low,0,0,1,Young Active,0.0083,0,0.0,91.0,Loyal,Standard Retention Programme
660,France,Female,32,0,114668.89,1,1,0,84605.0,0,1.3553281091175566,1.0,0.3,1.583827798016547,0.12,26-35,High,1,0,0,Wealthy Disengaged,0.1497,0,17165.93,19.5,High Risk,Reactivation Campaign
850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0,1.8750148365374504,0.1666666666666666,0.3,2.1786268142563725,0.27,36-45,Premium,1,2,1,Wealthy Disengaged,0.3112,1,45670.68,34.5,Moderate Risk,Reactivation Campaign
618,France,Female,46,6,150213.71,1,1,0,120668.46,1,1.2448361830739938,0.1428571428571428,0.3,1.8582678878067207,0.3,46-55,Premium,1,0,0,Wealthy Disengaged,0.6446,1,96827.76,37.5,Moderate Risk,Reactivation Campaign
642,Germany,Male,21,5,111183.53,2,0,1,10063.75,0,11.046824809359398,0.3333333333333333,0.7,1.1421511552323187,0.5299999999999999,18-25,Medium,0,2,1,Premium Loyal,0.0093,0,1034.01,73.0,Stable,Relationship Manager Assignment
850,France,Female,40,9,99816.46,1,1,1,163989.66,1,0.608671615810315,0.1,1.0,2.363063153493295,0.67,36-45,Premium,0,0,0,Premium Loyal,0.4308,1,43000.93,74.5,Stable,Cross-Sell Programme
739,France,Male,34,9,0.0,1,1,0,60584.33,0,0.0,0.1,0.3,1.0338047520839375,0.39,26-35,Low,0,0,1,High Risk,0.1859,0,0.0,46.5,Moderate Risk,Reactivation Campaign
508,France,Female,41,5,0.0,2,1,1,94170.84,0,0.0,0.3333333333333333,1.0,0.6523347642604841,0.65,36-45,Low,0,0,0,Young Active,0.0246,0,0.0,85.0,Loyal,Standard Retention Programme
667,France,Male,41,6,0.0,2,0,0,167181.77,0,0.0,0.2857142857142857,0.0,1.404791534214241,0.28,36-45,Medium,0,0,1,High Risk,0.0521,0,0.0,48.0,Moderate Risk,Reactivation Campaign
741,France,Female,60,5,0.0,1,1,1,38914.51,0,0.0,0.1666666666666666,1.0,0.9281569826138693,0.55,56+,Low,0,0,0,Young Active,0.4394,1,0.0,62.5,Stable,Cross-Sell Programme
592,France,Male,29,7,0.0,2,1,1,91196.67,0,0.0,0.25,1.0,0.8381349123402912,0.71,26-35,Low,0,0,1,Young Active,0.0115,0,0.0,91.0,Loyal,Standard Retention Programme
651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1,1.009819043449998,0.1428571428571428,0.3,1.4184220969808743,0.3,36-45,Medium,0,2,0,Wealthy Disengaged,0.6948,1,60248.93,37.5,Moderate Risk,Reactivation Campaign
773,Spain,Male,52,2,0.0,2,1,0,57337.79,0,0.0,0.6666666666666666,0.3,1.0985996393554127,0.2799999999999999,46-55,Medium,0,1,1,High Risk,0.257,0,0.0,48.0,Moderate Risk,Reactivation Campaign
850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0,0.7575669975205916,0.1111111111111111,1.0,2.5985092871742435,0.64,36-45,Premium,0,1,1,Premium Loyal,0.0625,0,8302.38,71.5,Stable,Cross-Sell Programme
550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1,2.039940786434134,0.0909090909090909,0.3,1.286528303655761,0.42,36-45,Medium,1,2,0,Wealthy Disengaged,0.7963,1,102489.63,49.5,Moderate Risk,Reactivation Campaign
783,France,Male,40,6,0.0,2,1,0,109742.55,0,0.0,0.2857142857142857,0.3,1.3895851310897531,0.4,36-45,Medium,0,0,1,High Risk,0.0373,0,0.0,60.0,Moderate Risk,Reactivation Campaign
777,France,Male,29,2,0.0,2,1,0,124489.88,0,0.0,0.6666666666666666,0.3,1.4503855373622532,0.2799999999999999,26-35,High,0,0,1,High Risk,0.0256,0,0.0,48.0,Moderate Risk,Reactivation Campaign
659,France,Male,29,6,123192.12,1,1,1,56971.41,1,2.162311897987113,0.1428571428571428,1.0,1.486442487985841,0.5800000000000001,26-35,High,0,0,1,Premium Loyal,0.0874,0,10766.99,65.5,Stable,Cross-Sell Programme
727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1,0.8814184086469596,1.0,0.3,1.9824011717999013,0.51,46-55,Premium,1,2,1,High Risk,0.9949,1,114660.34,21.0,High Risk,Immediate Outreach
603,France,Male,38,8,59360.77,1,1,1,191457.06,0,0.3100458136889092,0.1111111111111111,1.0,1.69459065308052,0.64,36-45,High,0,0,1,Premium Loyal,0.1879,0,11153.89,71.5,Stable,Cross-Sell Programme
644,Spain,Male,37,9,0.0,2,1,1,96442.86,0,0.0,0.2,1.0,0.9892721502414692,0.77,36-45,Low,0,1,1,Young Active,0.0138,0,0.0,97.0,Loyal,Standard Retention Programme
647,France,Female,35,6,112668.7,1,0,1,122584.29,0,0.9191045679298064,0.1428571428571428,0.7,1.7355195760537314,0.4599999999999999,26-35,High,0,0,0,Premium Loyal,0.1357,0,15289.14,53.5,Moderate Risk,Cross-Sell Programme
648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0,2.4206769509331605,0.25,0.3,1.5437058716580765,0.43,36-45,High,1,2,0,Wealthy Disengaged,0.1674,0,23185.49,63.0,Stable,Reactivation Campaign
721,Spain,Male,57,1,0.0,1,1,1,195940.96,0,0.0,0.5,1.0,1.6805390247698715,0.43,56+,High,0,1,1,Premium Loyal,0.454,1,0.0,50.5,Moderate Risk,Cross-Sell Programme
524,France,Male,29,7,0.0,2,1,1,105448.74,0,0.0,0.25,1.0,0.7480860449625849,0.71,26-35,Low,0,0,1,Young Active,0.0072,0,0.0,91.0,Loyal,Standard Retention Programme
626,France,Female,34,3,0.0,2,1,1,37870.29,0,0.0,0.5,1.0,0.6477158730194804,0.59,26-35,Low,0,0,0,Young Active,0.0309,0,0.0,79.0,Stable,Standard Retention Programme
569,France,Male,43,7,0.0,2,1,0,52534.81,0,0.0,0.25,0.3,0.586084698476631,0.43,36-45,Low,0,0,1,High Risk,0.0588,0,0.0,63.0,Stable,Reactivation Campaign
578,Spain,Male,36,1,157267.95,2,1,0,141533.19,0,1.1111657896936422,1.0,0.3,1.9068362647119117,0.2499999999999999,36-45,Premium,1,1,1,Wealthy Disengaged,0.0927,0,14578.74,45.0,Moderate Risk,Reactivation Campaign
769,France,Female,40,9,133871.05,1,1,1,50568.02,0,2.6472937383401933,0.1,1.0,1.7743912902832344,0.67,36-45,High,0,0,0,Premium Loyal,0.2742,0,36707.44,74.5,Stable,Cross-Sell Programme
694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0,5.436490105223177,0.4,0.3,1.514012547657956,0.3399999999999999,26-35,High,1,2,1,Wealthy Disengaged,0.1108,0,15732.41,54.0,Moderate Risk,Reactivation Campaign
664,France,Female,41,5,0.0,1,1,1,152054.33,0,0.0,0.1666666666666666,1.0,1.3205229333024882,0.55,36-45,Medium,0,0,0,Young Active,0.2286,0,0.0,62.5,Stable,Cross-Sell Programme
646,France,Male,38,7,0.0,2,1,0,1842.8253000000004,0,0.0,0.25,0.3,0.5119617224880382,0.43,36-45,Low,0,0,1,High Risk,0.0142,0,0.0,63.0,Stable,Reactivation Campaign
779,France,Female,29,3,46388.16,3,1,0,127939.26,1,0.3625767213541696,0.75,0.3,1.722190397196587,0.41,26-35,High,0,0,0,High Risk,0.8097,1,37560.49,27.0,High Risk,Immediate Outreach
782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1,57.03373678859839,0.1666666666666666,0.3,1.640630526678322,0.27,56+,High,1,2,0,Wealthy Disengaged,0.7328,1,108943.17,34.5,Moderate Risk,Reactivation Campaign
769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1,1.9898988449574355,0.125,0.0,1.710531026340472,0.21,26-35,High,1,2,1,Wealthy Disengaged,0.5124,1,58978.01,28.5,High Risk,Reactivation Campaign
655,Germany,Male,67,6,148363.38,1,1,1,186995.17,0,0.7934033087415641,0.1428571428571428,1.0,2.2748451780505388,0.5800000000000001,56+,Premium,0,2,1,Premium Loyal,0.174,0,25815.23,65.5,Stable,Cross-Sell Programme
623,Spain,Male,46,4,0.0,1,1,0,5549.11,1,0.0,0.2,0.3,0.4758255485118286,0.24,46-55,Low,0,1,1,High Risk,0.733,1,0.0,31.5,Moderate Risk,Reactivation Campaign
705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0,12.33397926623848,0.1111111111111111,1.0,1.4781307331036806,0.64,36-45,High,0,1,0,Premium Loyal,0.099,0,14266.13,71.5,Stable,Cross-Sell Programme
686,France,Male,41,5,128876.71,3,1,1,106939.34,1,1.2051271765172993,0.5,1.0,1.8362469800373376,0.75,36-45,Premium,0,0,1,Premium Loyal,0.9556,1,123154.58,61.0,Stable,Immediate Outreach
678,Germany,Male,36,6,118448.15,2,1,0,53172.02,0,2.227598695729526,0.2857142857142857,0.3,1.487025200428165,0.4,36-45,High,1,2,1,Wealthy Disengaged,0.2092,0,24779.35,60.0,Moderate Risk,Reactivation Campaign
738,France,Male,39,5,0.0,2,1,1,114388.98,0,0.0,0.3333333333333333,1.0,1.305608491188507,0.65,36-45,Medium,0,0,1,Young Active,0.0167,0,0.0,85.0,Loyal,Standard Retention Programme
703,France,Male,28,9,0.0,2,0,1,2151.17,0,0.0,0.2,0.7,0.6498967269237553,0.6499999999999999,26-35,Low,0,0,1,Young Active,0.007,0,0.0,85.0,Loyal,Standard Retention Programme
554,Spain,Male,42,1,0.0,2,0,1,183492.9,0,0.0,1.0,0.7,1.2175804245602193,0.4099999999999999,36-45,Medium,0,1,1,Young Active,0.0403,0,0.0,61.0,Stable,Standard Retention Programme
582,France,Female,38,9,135979.01,4,1,1,76582.95,1,1.775554930243217,0.4,1.0,1.4709336902654435,0.97,36-45,High,0,0,0,Young Active,0.9821,1,133544.99,67.0,Stable,Immediate Outreach
644,France,Male,37,6,117271.8,2,1,0,104217.96,1,1.1252443893126547,0.2857142857142857,0.3,1.6594972448063214,0.4,36-45,High,1,0,1,Wealthy Disengaged,0.0959,0,11246.37,60.0,Moderate Risk,Reactivation Campaign
724,France,Male,29,4,0.0,1,1,0,8982.75,0,0.0,0.2,0.3,0.7349506564010828,0.24,26-35,Low,0,0,1,High Risk,0.126,0,0.0,31.5,Moderate Risk,Reactivation Campaign
593,France,Male,33,1,0.0,2,0,0,9984.4,0,0.0,1.0,0.0,0.4266580768610275,0.13,26-35,Low,0,0,1,High Risk,0.0043,0,0.0,33.0,Moderate Risk,Reactivation Campaign
710,Spain,Female,30,10,0.0,2,1,0,19500.1,0,0.0,0.1818181818181818,0.3,0.7550557321268513,0.52,26-35,Low,0,1,0,High Risk,0.0347,0,0.0,72.0,Stable,Reactivation Campaign
631,France,Male,35,8,129205.49,1,1,1,79146.36,0,1.6324674632230312,0.1111111111111111,1.0,1.5647990261019895,0.64,26-35,High,0,0,1,Premium Loyal,0.0548,0,7080.46,71.5,Stable,Cross-Sell Programme
739,Spain,Female,41,8,0.0,1,1,0,191694.77,1,0.0,0.1111111111111111,0.3,1.7019620427151043,0.36,36-45,High,0,1,0,High Risk,0.6986,1,0.0,43.5,Moderate Risk,Reactivation Campaign
644,Spain,Male,21,7,0.0,1,0,1,59645.24,1,0.0,0.125,0.7,0.8017462897464908,0.49,18-25,Low,0,1,1,Young Active,0.1888,0,0.0,56.5,Moderate Risk,Cross-Sell Programme
652,Germany,Male,35,7,104015.54,2,1,1,55207.88,0,1.884036408635712,0.25,1.0,1.3575912377036303,0.71,26-35,Medium,0,2,1,Young Active,0.048,0,4992.75,91.0,Loyal,Relationship Manager Assignment
554,Spain,Male,37,3,0.0,2,1,0,166177.3,0,0.0,0.5,0.3,1.1293376852203694,0.31,36-45,Medium,0,1,1,High Risk,0.0368,0,0.0,51.0,Moderate Risk,Reactivation Campaign
483,France,Female,30,9,0.0,2,0,0,136356.97,0,0.0,0.2,0.0,0.8075126191299457,0.37,26-35,Low,0,0,0,High Risk,0.0598,0,0.0,57.0,Moderate Risk,Reactivation Campaign
669,Germany,Female,42,1,103873.39,1,1,0,148611.52,0,0.6989545026219864,0.5,0.3,1.8734948359342836,0.15,36-45,Premium,1,2,0,Wealthy Disengaged,0.6622,1,68784.96,22.5,High Risk,Reactivation Campaign
841,Germany,Female,52,3,112383.03,1,1,0,85516.37,1,1.3141544226629047,0.25,0.3,2.009194936563453,0.21,46-55,Premium,1,2,0,Wealthy Disengaged,0.935,1,105078.13,28.5,High Risk,Immediate Outreach
662,France,Male,34,2,117731.79,2,0,1,55120.79,0,2.1358484548487997,0.6666666666666666,0.7,1.4548268343180728,0.4399999999999999,26-35,High,0,0,1,Premium Loyal,0.0607,0,7146.32,64.0,Stable,Relationship Manager Assignment
821,Germany,Male,45,0,135827.33,2,1,1,131778.58,0,1.0307160639000368,2.0,1.0,2.3231731147658867,0.5,36-45,Premium,0,2,1,Premium Loyal,0.1565,0,21256.98,70.0,Stable,Relationship Manager Assignment
783,France,Male,38,9,114135.17,1,1,0,153269.98,0,0.7446626230223098,0.1,0.3,2.225142635670381,0.39,36-45,Premium,1,0,1,Wealthy Disengaged,0.1442,0,16458.29,46.5,Moderate Risk,Reactivation Campaign
850,France,Female,28,9,0.0,2,1,1,164864.67,0,0.0,0.2,1.0,1.830782308933193,0.77,26-35,Premium,0,0,0,Young Active,0.0205,0,0.0,97.0,Loyal,Standard Retention Programme
559,France,Male,62,6,118756.62,1,1,1,20367.68,0,5.830354249759925,0.1428571428571428,1.0,1.0368193890684552,0.5800000000000001,56+,Low,0,0,1,Premium Loyal,0.2288,0,27171.51,65.5,Stable,Cross-Sell Programme
602,Spain,Male,34,8,98382.72,1,1,0,39542.0,0,2.4879933237235416,0.1111111111111111,0.3,1.1278492873208743,0.36,26-35,Medium,1,1,1,Wealthy Disengaged,0.0969,0,9533.29,43.5,Moderate Risk,Reactivation Campaign
563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1,5.177807538967127,0.3333333333333333,1.0,0.9434642881400512,0.46,36-45,Low,0,2,1,Premium Loyal,0.4202,1,42238.89,53.5,Moderate Risk,Cross-Sell Programme
695,Spain,Female,35,7,79858.13,2,1,1,127977.66,0,0.6239956724035085,0.25,1.0,1.7014062044026224,0.71,26-35,High,0,1,0,Premium Loyal,0.0676,0,5398.41,91.0,Loyal,Standard Retention Programme
546,France,Female,21,6,0.0,1,0,1,20508.85,0,0.0,0.1428571428571428,0.7,0.3678519667669421,0.4599999999999999,18-25,Low,0,0,0,Young Active,0.0875,0,0.0,53.5,Moderate Risk,Cross-Sell Programme
719,Germany,Female,72,10,95052.29,1,1,0,176244.87,0,0.5393164106483743,0.0909090909090909,0.3,2.0865020759693023,0.42,56+,Premium,0,2,0,Wealthy Disengaged,0.2152,0,20455.25,49.5,Moderate Risk,Reactivation Campaign
539,Germany,Male,42,1,177728.55,1,1,0,105013.63,0,1.6924170470343034,0.5,0.3,1.737448164767322,0.15,36-45,High,1,2,1,Wealthy Disengaged,0.0585,0,10397.12,22.5,High Risk,Reactivation Campaign
632,France,Male,71,3,83116.68,1,1,1,27597.76,0,3.0116092172257014,0.25,1.0,1.056660477646763,0.49,56+,Low,0,0,1,Premium Loyal,0.0683,0,5676.87,56.5,Moderate Risk,Cross-Sell Programme
772,Germany,Male,34,7,111565.91,1,1,1,121073.23,0,0.9214670206864004,0.125,1.0,2.020932064239254,0.6100000000000001,26-35,Premium,0,2,1,Premium Loyal,0.2445,0,27277.86,68.5,Stable,Cross-Sell Programme
708,Spain,Male,40,8,83015.71,1,1,0,101089.76,0,0.8211997812658646,0.1111111111111111,0.3,1.6124613119421118,0.36,36-45,High,0,1,1,Wealthy Disengaged,0.2617,0,21725.21,43.5,Moderate Risk,Reactivation Campaign
668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0,1.0897243442496265,0.5,0.0,1.8070070737557216,0.03,26-35,Premium,1,2,0,Wealthy Disengaged,0.3904,1,48609.1,10.5,High Risk,Reactivation Campaign
738,France,Female,67,1,130652.52,1,0,1,22762.23,0,5.739630096431833,0.5,0.7,1.5412194803937207,0.3099999999999999,56+,High,0,0,0,Premium Loyal,0.1679,0,21936.56,38.5,Moderate Risk,Cross-Sell Programme
785,France,Male,55,5,0.0,2,1,1,7008.65,0,0.0,0.3333333333333333,1.0,0.8708233787796595,0.65,46-55,Low,0,0,1,Young Active,0.0381,0,0.0,85.0,Loyal,Standard Retention Programme
597,France,Male,61,5,0.0,2,1,1,81299.17,0,0.0,0.3333333333333333,1.0,0.7996575791435041,0.65,56+,Low,0,0,1,Young Active,0.0393,0,0.0,85.0,Loyal,Standard Retention Programme
531,France,Male,37,7,121854.45,1,1,0,147521.35,0,0.8260067033910454,0.125,0.3,1.6344846430643132,0.33,36-45,High,1,0,1,Wealthy Disengaged,0.1403,0,17096.18,40.5,Moderate Risk,Reactivation Campaign
509,France,Male,26,10,0.0,2,1,1,6177.83,0,0.0,0.1818181818181818,1.0,0.2063023215627992,0.8,26-35,Low,0,0,1,Young Active,0.0057,0,0.0,100.0,Loyal,Standard Retention Programme
508,France,Male,35,1,86893.28,1,0,0,59374.82,0,1.4634455574676697,0.5,0.0,0.9422579351935434,0.03,26-35,Low,0,0,1,Wealthy Disengaged,0.036,0,3128.16,10.5,High Risk,Reactivation Campaign
749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0,0.5044311696760503,0.125,0.7,1.979996270053995,0.49,26-35,Premium,0,2,0,Premium Loyal,0.1165,0,9264.44,56.5,Moderate Risk,Cross-Sell Programme
621,Germany,Female,55,7,131033.76,1,0,1,75685.59,1,1.7312678507513684,0.125,0.7,1.533070109935336,0.49,46-55,High,0,2,0,Premium Loyal,0.836,1,109544.22,56.5,Moderate Risk,Immediate Outreach
659,France,Female,33,7,89939.62,1,1,0,136540.09,0,0.6587000294197153,0.125,0.3,1.713128043189958,0.33,26-35,High,0,0,0,Wealthy Disengaged,0.1606,0,14444.3,40.5,Moderate Risk,Reactivation Campaign
634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1,0.9774010520684008,0.25,0.0,1.4877254428502915,0.09,56+,High,0,2,0,Wealthy Disengaged,0.9706,1,92912.67,16.5,High Risk,Immediate Outreach
675,France,Male,39,7,0.0,2,0,1,36267.21,0,0.0,0.25,0.7,0.7567712316657332,0.59,36-45,Low,0,0,1,Young Active,0.0208,0,0.0,79.0,Stable,Standard Retention Programme
770,France,Male,31,3,155047.56,2,1,1,186064.34,0,0.8332963033308621,0.5,1.0,2.581163792449357,0.59,26-35,Premium,0,0,1,Premium Loyal,0.0156,0,2418.74,79.0,Stable,Relationship Manager Assignment
736,France,Female,29,9,0.0,2,0,0,176152.7,0,0.0,0.2,0.0,1.615580428854769,0.37,26-35,High,0,0,0,High Risk,0.0443,0,0.0,57.0,Moderate Risk,Reactivation Campaign
524,France,Male,44,10,118569.03,2,0,0,82117.2,0,1.443882476722578,0.1818181818181818,0.0,1.2667628711014196,0.3999999999999999,36-45,Medium,1,0,1,Wealthy Disengaged,0.238,0,28219.43,60.0,Moderate Risk,Reactivation Campaign
674,France,Male,28,5,0.0,1,1,1,151925.25,0,0.0,0.1666666666666666,1.0,1.343788568396494,0.55,26-35,Medium,0,0,1,Young Active,0.0683,0,0.0,62.5,Stable,Cross-Sell Programme
700,Spain,Male,44,9,0.0,2,1,0,142287.65,0,0.0,0.2,0.3,1.3568749566989735,0.49,36-45,Medium,0,1,1,High Risk,0.0642,0,0.0,69.0,Stable,Reactivation Campaign
